,#Field:count,sourceIPCount,endUserASN,which_data
26470,55,6,56587,tracerouteasncounts
26471,1440,100,57970,tracerouteasncounts
26472,76,3,57971,tracerouteasncounts
26473,60,1,58634,tracerouteasncounts
26474,1122,1,58695,tracerouteasncounts
26475,650,26,59249,tracerouteasncounts
26476,23414,1,60375,tracerouteasncounts
26477,21,1,61319,tracerouteasncounts
26478,100,16,61573,tracerouteasncounts
26479,777,44,61745,tracerouteasncounts
26480,332,3,62706,tracerouteasncounts
26481,8,1,62790,tracerouteasncounts
26482,153,2,62882,tracerouteasncounts
26483,279,6,63392,tracerouteasncounts
26484,471,54,63500,tracerouteasncounts
26485,81,2,64120,tracerouteasncounts
26486,22384,92,131284,tracerouteasncounts
26487,145737,3,131337,tracerouteasncounts
26488,11468,5,131524,tracerouteasncounts
26489,158,2,132735,tracerouteasncounts
26490,22,5,133037,tracerouteasncounts
26491,358416,6,133388,tracerouteasncounts
26492,1,1,133644,tracerouteasncounts
26493,469,18,134601,tracerouteasncounts
26494,3084,29,134643,tracerouteasncounts
26495,1586,77,134655,tracerouteasncounts
26496,7022,104,134788,tracerouteasncounts
26497,1591,34,135227,tracerouteasncounts
26498,230,7,136266,tracerouteasncounts
26499,96,19,136734,tracerouteasncounts
26500,646,14,137363,tracerouteasncounts
26501,1381,43,137449,tracerouteasncounts
26502,304,13,137568,tracerouteasncounts
26503,83,25,137703,tracerouteasncounts
26504,295,4,139889,tracerouteasncounts
26505,13,5,141225,tracerouteasncounts
26506,112,8,196638,tracerouteasncounts
26507,4823,33,196777,tracerouteasncounts
26508,114,1,198833,tracerouteasncounts
26509,306,3,199820,tracerouteasncounts
26510,143,2,200155,tracerouteasncounts
26511,17046,2,201394,tracerouteasncounts
26512,101,2,202353,tracerouteasncounts
26513,6,1,204831,tracerouteasncounts
26514,1287,43,205289,tracerouteasncounts
26515,489,85,205891,tracerouteasncounts
26516,1108,4,206438,tracerouteasncounts
26517,556,2,206454,tracerouteasncounts
26518,12,1,207265,tracerouteasncounts
26519,68,1,207416,tracerouteasncounts
26520,1051,4,212994,tracerouteasncounts
26521,43,4,213160,tracerouteasncounts
26522,608,79,262898,tracerouteasncounts
26523,12,7,263370,tracerouteasncounts
26524,92,22,263498,tracerouteasncounts
26525,16,11,264334,tracerouteasncounts
26526,2547,21,264360,tracerouteasncounts
26527,1045,71,264599,tracerouteasncounts
26528,91,34,264903,tracerouteasncounts
26529,53,6,265349,tracerouteasncounts
26530,24,12,265995,tracerouteasncounts
26531,8,1,266417,tracerouteasncounts
26532,383,21,266839,tracerouteasncounts
26533,138,46,266917,tracerouteasncounts
26534,570,85,266920,tracerouteasncounts
26535,8,2,266939,tracerouteasncounts
26536,563,46,267336,tracerouteasncounts
26537,36,2,270010,tracerouteasncounts
26538,28,9,270274,tracerouteasncounts
26539,383,32,270294,tracerouteasncounts
26540,7,4,270546,tracerouteasncounts
26541,289,31,270601,tracerouteasncounts
26542,124,15,270911,tracerouteasncounts
26543,71,18,271010,tracerouteasncounts
26544,68,2,328121,tracerouteasncounts
26545,18956,2,393433,tracerouteasncounts
26546,1128,2,393767,tracerouteasncounts
26547,8,1,394156,tracerouteasncounts
26548,1370,30,394380,tracerouteasncounts
26549,29860,3,394459,tracerouteasncounts
26550,409,5,394994,tracerouteasncounts
26551,1373,9,395245,tracerouteasncounts
26552,40,3,395279,tracerouteasncounts
26553,1798,4,395471,tracerouteasncounts
26554,1298,1,395553,tracerouteasncounts
26555,1754,3,396260,tracerouteasncounts
26556,919,1,396848,tracerouteasncounts
26557,343,4,397108,tracerouteasncounts
26558,11088,2,397288,tracerouteasncounts
26559,6,1,398292,tracerouteasncounts
26560,524,47,201,tracerouteasncounts
26561,145188,192,1742,tracerouteasncounts
26562,46184,1264,1853,tracerouteasncounts
26563,60432,19,2535,tracerouteasncounts
26564,279956,107,3480,tracerouteasncounts
26565,765,57,4785,tracerouteasncounts
26566,122412,1856,4800,tracerouteasncounts
26567,400,1,5715,tracerouteasncounts
26568,578,4,7152,tracerouteasncounts
26569,13240,236,7565,tracerouteasncounts
26570,90385,241,8607,tracerouteasncounts
26571,3500,1,8706,tracerouteasncounts
26572,51530,95,9085,tracerouteasncounts
26573,371,5,9587,tracerouteasncounts
26574,73177,1287,9873,tracerouteasncounts
26575,80,1,11370,tracerouteasncounts
26576,7369,5,11765,tracerouteasncounts
26577,1005,7,11990,tracerouteasncounts
26578,30492,21,12021,tracerouteasncounts
26579,383474,1959,12302,tracerouteasncounts
26580,53034,1381,12360,tracerouteasncounts
26581,180,16,12762,tracerouteasncounts
26582,16547,56,12958,tracerouteasncounts
26583,594,5,14743,tracerouteasncounts
26584,641,2,14852,tracerouteasncounts
26585,950,3,16568,tracerouteasncounts
26586,110,2,18697,tracerouteasncounts
26587,81,3,19350,tracerouteasncounts
26588,6,1,20082,tracerouteasncounts
26589,88,1,20119,tracerouteasncounts
26590,18,1,20967,tracerouteasncounts
26591,1106,14,21709,tracerouteasncounts
26592,312272,1,21966,tracerouteasncounts
26593,3701,41,22316,tracerouteasncounts
26594,907480,13,22460,tracerouteasncounts
26595,399,1,22754,tracerouteasncounts
26596,22701,70,22792,tracerouteasncounts
26597,2714,1,23198,tracerouteasncounts
26598,12823,4,23354,tracerouteasncounts
26599,2317,14,23664,tracerouteasncounts
26600,98,29,23781,tracerouteasncounts
26601,1781,11,24212,tracerouteasncounts
26602,1107,19,24611,tracerouteasncounts
26603,1160,5,24758,tracerouteasncounts
26604,1246,1,26036,tracerouteasncounts
26605,5507,14,26819,tracerouteasncounts
26606,89584,111,26971,tracerouteasncounts
26607,13700,917,28635,tracerouteasncounts
26608,8035,146,28666,tracerouteasncounts
26609,13,3,28747,tracerouteasncounts
26610,33762,2,28988,tracerouteasncounts
26611,80827,1595,29396,tracerouteasncounts
26612,3634,2,30016,tracerouteasncounts
26613,281,1,30117,tracerouteasncounts
26614,1644,2,30355,tracerouteasncounts
26615,143,1,30400,tracerouteasncounts
26616,1774,5,30892,tracerouteasncounts
26617,8382,31,31167,tracerouteasncounts
26618,153,1,31834,tracerouteasncounts
26619,3181,1,31942,tracerouteasncounts
26620,35856,23,31984,tracerouteasncounts
26621,2310,33,33916,tracerouteasncounts
26622,3345,1,33998,tracerouteasncounts
26623,1959,5,34390,tracerouteasncounts
26624,10473,41,35566,tracerouteasncounts
26625,657,29,36877,tracerouteasncounts
26626,8370,102,36930,tracerouteasncounts
26627,1,1,37024,tracerouteasncounts
26628,1646,12,37482,tracerouteasncounts
26629,291,12,38027,tracerouteasncounts
26630,7197,123,38077,tracerouteasncounts
26631,87345,8,39386,tracerouteasncounts
26632,13833,24,39405,tracerouteasncounts
26633,777,11,39863,tracerouteasncounts
26634,406,1,40411,tracerouteasncounts
26635,1,1,41717,tracerouteasncounts
26636,26389,298,41937,tracerouteasncounts
26637,36547,6,42312,tracerouteasncounts
26638,2415,89,43019,tracerouteasncounts
26639,3,1,43098,tracerouteasncounts
26640,2646,3,43188,tracerouteasncounts
26641,101,2,43403,tracerouteasncounts
26642,355,14,44010,tracerouteasncounts
26643,35911,10401,44244,tracerouteasncounts
26644,2182,31,44291,tracerouteasncounts
26645,2054,8,44821,tracerouteasncounts
26646,937,453,45015,tracerouteasncounts
26647,817,1,45474,tracerouteasncounts
26648,798,4,45708,tracerouteasncounts
26649,411,4,46796,tracerouteasncounts
26650,1,1,47174,tracerouteasncounts
26651,283,15,47193,tracerouteasncounts
26652,1432,9,47782,tracerouteasncounts
26653,222,3,48498,tracerouteasncounts
26654,881,1,48969,tracerouteasncounts
26655,4708,20,49101,tracerouteasncounts
26656,66,1,50067,tracerouteasncounts
26657,249,2,50459,tracerouteasncounts
26658,18,1,50791,tracerouteasncounts
26659,196,3,51449,tracerouteasncounts
26660,6539,49,52330,tracerouteasncounts
26661,1388,35,53043,tracerouteasncounts
26662,1301,96,53058,tracerouteasncounts
26663,808,69,53173,tracerouteasncounts
26664,2528,251,53175,tracerouteasncounts
26665,133,3,53483,tracerouteasncounts
26666,64,4,53504,tracerouteasncounts
26667,13252,1,53881,tracerouteasncounts
26668,11212,3,54342,tracerouteasncounts
26669,2433,2,55117,tracerouteasncounts
26670,123561,1,55292,tracerouteasncounts
26671,42,2,58081,tracerouteasncounts
26672,163,4,58290,tracerouteasncounts
26673,47,1,59458,tracerouteasncounts
26674,778,2,59572,tracerouteasncounts
26675,36,8,59729,tracerouteasncounts
26676,1,1,60023,tracerouteasncounts
26677,8,1,60293,tracerouteasncounts
26678,21585,202,60522,tracerouteasncounts
26679,65,1,61137,tracerouteasncounts
26680,1565,103,61901,tracerouteasncounts
26681,4981,20,62059,tracerouteasncounts
26682,894,73,64050,tracerouteasncounts
26683,1310,50,131464,tracerouteasncounts
26684,249,2,132158,tracerouteasncounts
26685,603,12,132676,tracerouteasncounts
26686,1303,9,133169,tracerouteasncounts
26687,2944,31,133451,tracerouteasncounts
26688,4080,87,133713,tracerouteasncounts
26689,71067,4,134036,tracerouteasncounts
26690,260,13,134256,tracerouteasncounts
26691,204,6,135617,tracerouteasncounts
26692,2,1,135678,tracerouteasncounts
26693,3168,180,135777,tracerouteasncounts
26694,64,5,137323,tracerouteasncounts
26695,6377,38,137967,tracerouteasncounts
26696,203,5,138260,tracerouteasncounts
26697,119,38,138551,tracerouteasncounts
26698,111,12,138576,tracerouteasncounts
26699,71,2,138733,tracerouteasncounts
26700,3,1,140074,tracerouteasncounts
26701,27,4,140200,tracerouteasncounts
26702,5,3,197218,tracerouteasncounts
26703,12,1,198003,tracerouteasncounts
26704,23,12,198349,tracerouteasncounts
26705,5793,23,199508,tracerouteasncounts
26706,9,1,200019,tracerouteasncounts
26707,24,1,201046,tracerouteasncounts
26708,1155,4,201201,tracerouteasncounts
26709,527,6,201953,tracerouteasncounts
26710,26322,886,203489,tracerouteasncounts
26711,975,63,203641,tracerouteasncounts
26712,1,1,203681,tracerouteasncounts
26713,323,3,203791,tracerouteasncounts
26714,339,2,205535,tracerouteasncounts
26715,15,4,205829,tracerouteasncounts
26716,122,48,206195,tracerouteasncounts
26717,996,1,207593,tracerouteasncounts
26718,77948,1,208697,tracerouteasncounts
26719,445,10,209358,tracerouteasncounts
26720,448,1,209627,tracerouteasncounts
26721,114,1,209842,tracerouteasncounts
26722,3673,1,209917,tracerouteasncounts
26723,94,18,263029,tracerouteasncounts
26724,152,4,263187,tracerouteasncounts
26725,40,22,263333,tracerouteasncounts
26726,11727,33,263698,tracerouteasncounts
26727,214,20,263897,tracerouteasncounts
26728,5,1,264247,tracerouteasncounts
26729,100,4,264427,tracerouteasncounts
26730,419,27,264643,tracerouteasncounts
26731,307,43,265155,tracerouteasncounts
26732,1616,22,265554,tracerouteasncounts
26733,74,13,265934,tracerouteasncounts
26734,848,127,266344,tracerouteasncounts
26735,1175,61,266498,tracerouteasncounts
26736,854,21,267007,tracerouteasncounts
26737,9,2,267054,tracerouteasncounts
26738,59,6,267311,tracerouteasncounts
26739,42,14,268271,tracerouteasncounts
26740,117,39,269044,tracerouteasncounts
26741,18,9,269555,tracerouteasncounts
26742,3,1,269885,tracerouteasncounts
26743,565,54,270270,tracerouteasncounts
26744,22,12,270615,tracerouteasncounts
26745,1,1,270784,tracerouteasncounts
26746,381,24,271012,tracerouteasncounts
26747,207,10,271073,tracerouteasncounts
26748,57204,463,327901,tracerouteasncounts
26749,518,1,328665,tracerouteasncounts
26750,11705,1,394123,tracerouteasncounts
26751,801,1,394250,tracerouteasncounts
26752,189971,1,394259,tracerouteasncounts
26753,19580,2,394789,tracerouteasncounts
26754,35329,2,395526,tracerouteasncounts
26755,317,1,395540,tracerouteasncounts
26756,6644,1,396104,tracerouteasncounts
26757,5817,1,398408,tracerouteasncounts
26758,18,5,355,tracerouteasncounts
26759,190414,3540,2907,tracerouteasncounts
26760,1543,27,4284,tracerouteasncounts
26761,80907,545,4618,tracerouteasncounts
26762,6938,12,6949,tracerouteasncounts
26763,161625,456,8190,tracerouteasncounts
26764,5,1,9355,tracerouteasncounts
26765,37382,309,9452,tracerouteasncounts
26766,893004,71290,9808,tracerouteasncounts
26767,51309,6,10309,tracerouteasncounts
26768,367,15,10897,tracerouteasncounts
26769,66,1,10984,tracerouteasncounts
26770,132,2,11713,tracerouteasncounts
26771,138606,2816,12312,tracerouteasncounts
26772,141,2,12545,tracerouteasncounts
26773,768,36,12675,tracerouteasncounts
26774,10865,106,12779,tracerouteasncounts
26775,92,4,13790,tracerouteasncounts
26776,15910,2,15779,tracerouteasncounts
26777,51,1,16778,tracerouteasncounts
26778,1515,1,16909,tracerouteasncounts
26779,5188,1,17300,tracerouteasncounts
26780,283501,4214,17622,tracerouteasncounts
26781,2571,1,18349,tracerouteasncounts
26782,66,5,18794,tracerouteasncounts
26783,57463,1,18920,tracerouteasncounts
26784,163,14,19464,tracerouteasncounts
26785,54539,2,20145,tracerouteasncounts
26786,9310,42,22018,tracerouteasncounts
26787,2123,1,22377,tracerouteasncounts
26788,395,71,22706,tracerouteasncounts
26789,225,16,24206,tracerouteasncounts
26790,308,14,24992,tracerouteasncounts
26791,28,11,25305,tracerouteasncounts
26792,16718,3,26074,tracerouteasncounts
26793,463,6,26128,tracerouteasncounts
26794,198,3,26465,tracerouteasncounts
26795,508,1,27247,tracerouteasncounts
26796,4538,1,27377,tracerouteasncounts
26797,14,2,27860,tracerouteasncounts
26798,663,143,28288,tracerouteasncounts
26799,289,46,28620,tracerouteasncounts
26800,963,2,28767,tracerouteasncounts
26801,18437,97,30851,tracerouteasncounts
26802,1176,16,30855,tracerouteasncounts
26803,18915,93,31857,tracerouteasncounts
26804,213,2,32669,tracerouteasncounts
26805,268,2,32927,tracerouteasncounts
26806,416,4,33327,tracerouteasncounts
26807,160477,694,33576,tracerouteasncounts
26808,3187,22,34660,tracerouteasncounts
26809,4,1,35038,tracerouteasncounts
26810,266905,20,36081,tracerouteasncounts
26811,10052,5,37007,tracerouteasncounts
26812,7032,86,37088,tracerouteasncounts
26813,1871,24,37125,tracerouteasncounts
26814,6622,485,37133,tracerouteasncounts
26815,843,28,39402,tracerouteasncounts
26816,64389,803,39608,tracerouteasncounts
26817,36,1,40302,tracerouteasncounts
26818,4,1,41083,tracerouteasncounts
26819,274,3,41983,tracerouteasncounts
26820,9,2,42501,tracerouteasncounts
26821,538,2,43826,tracerouteasncounts
26822,3,1,44335,tracerouteasncounts
26823,4455,12,45344,tracerouteasncounts
26824,7972,5,46202,tracerouteasncounts
26825,1859,2,46490,tracerouteasncounts
26826,20702,1,46607,tracerouteasncounts
26827,1663,11,47269,tracerouteasncounts
26828,2285,31,47973,tracerouteasncounts
26829,3,1,50297,tracerouteasncounts
26830,39,3,51428,tracerouteasncounts
26831,1,1,51606,tracerouteasncounts
26832,1141,238,52945,tracerouteasncounts
26833,2,1,53324,tracerouteasncounts
26834,461,2,53406,tracerouteasncounts
26835,6,1,53462,tracerouteasncounts
26836,8575,5,54107,tracerouteasncounts
26837,151,3,55407,tracerouteasncounts
26838,3486,13,55415,tracerouteasncounts
26839,219,15,56582,tracerouteasncounts
26840,483,1,56603,tracerouteasncounts
26841,3136,8,57077,tracerouteasncounts
26842,8,1,57573,tracerouteasncounts
26843,1216,25,57595,tracerouteasncounts
26844,1,1,58295,tracerouteasncounts
26845,34,6,58323,tracerouteasncounts
26846,5,2,58506,tracerouteasncounts
26847,1138,203,59766,tracerouteasncounts
26848,298,2,60736,tracerouteasncounts
26849,570,47,61397,tracerouteasncounts
26850,11,3,61921,tracerouteasncounts
26851,45,2,61986,tracerouteasncounts
26852,10798,711,62352,tracerouteasncounts
26853,1297,9,62476,tracerouteasncounts
26854,16063,200,63969,tracerouteasncounts
26855,444,1,132094,tracerouteasncounts
26856,169,1,132578,tracerouteasncounts
26857,7,3,133273,tracerouteasncounts
26858,182,6,133776,tracerouteasncounts
26859,257,1,133975,tracerouteasncounts
26860,22,1,134499,tracerouteasncounts
26861,1477,7,134903,tracerouteasncounts
26862,163,4,136221,tracerouteasncounts
26863,117,9,136260,tracerouteasncounts
26864,871,23,136514,tracerouteasncounts
26865,368,1,136590,tracerouteasncounts
26866,1804,1,136900,tracerouteasncounts
26867,313,12,137153,tracerouteasncounts
26868,3096,7,138011,tracerouteasncounts
26869,950,28,139656,tracerouteasncounts
26870,123,2,140667,tracerouteasncounts
26871,1494,1,141064,tracerouteasncounts
26872,26,2,141111,tracerouteasncounts
26873,1360,27,141324,tracerouteasncounts
26874,24,1,141377,tracerouteasncounts
26875,192,4,196854,tracerouteasncounts
26876,15432,5,197832,tracerouteasncounts
26877,676,2,198223,tracerouteasncounts
26878,4162,3,198272,tracerouteasncounts
26879,15804,15,198330,tracerouteasncounts
26880,117,1,198821,tracerouteasncounts
26881,577,77,199324,tracerouteasncounts
26882,169,1,199857,tracerouteasncounts
26883,1,1,200061,tracerouteasncounts
26884,313,21,200480,tracerouteasncounts
26885,3,1,200855,tracerouteasncounts
26886,51248,176,201838,tracerouteasncounts
26887,25,10,201978,tracerouteasncounts
26888,325,2,202483,tracerouteasncounts
26889,124,2,203474,tracerouteasncounts
26890,52,3,204156,tracerouteasncounts
26891,443866,19,205272,tracerouteasncounts
26892,6,5,205399,tracerouteasncounts
26893,498,66,205953,tracerouteasncounts
26894,270,8,206320,tracerouteasncounts
26895,591,38,206418,tracerouteasncounts
26896,11167,3,206785,tracerouteasncounts
26897,12,2,207985,tracerouteasncounts
26898,16,1,208067,tracerouteasncounts
26899,3,3,208265,tracerouteasncounts
26900,441,1,209095,tracerouteasncounts
26901,33,7,262447,tracerouteasncounts
26902,3338,116,262502,tracerouteasncounts
26903,2257,199,262713,tracerouteasncounts
26904,3,1,262790,tracerouteasncounts
26905,499,40,264017,tracerouteasncounts
26906,142,28,264079,tracerouteasncounts
26907,46,10,264145,tracerouteasncounts
26908,529,48,264310,tracerouteasncounts
26909,22,3,264718,tracerouteasncounts
26910,376,24,264913,tracerouteasncounts
26911,215,13,264948,tracerouteasncounts
26912,179,31,264960,tracerouteasncounts
26913,6,5,264965,tracerouteasncounts
26914,58,15,265409,tracerouteasncounts
26915,12,10,266306,tracerouteasncounts
26916,13,10,266506,tracerouteasncounts
26917,256,13,266547,tracerouteasncounts
26918,4,3,266640,tracerouteasncounts
26919,476,10,266832,tracerouteasncounts
26920,1633,67,267318,tracerouteasncounts
26921,57,18,267570,tracerouteasncounts
26922,127,31,267572,tracerouteasncounts
26923,846,25,268252,tracerouteasncounts
26924,134,6,269000,tracerouteasncounts
26925,61,20,269196,tracerouteasncounts
26926,35,13,269365,tracerouteasncounts
26927,15,3,269793,tracerouteasncounts
26928,260,32,269819,tracerouteasncounts
26929,633,36,270253,tracerouteasncounts
26930,208,14,270288,tracerouteasncounts
26931,43,6,270308,tracerouteasncounts
26932,21,10,270582,tracerouteasncounts
26933,22,8,270806,tracerouteasncounts
26934,48,24,270867,tracerouteasncounts
26935,45,4,328619,tracerouteasncounts
